date,material_id,transaction_type,quantity,unit,supplier_id,unit_price,po_number
2023-03-02,M05,receipt,45,roll,SUP02,24381,PUR87894
2023-02-22,M14,receipt,9,Rolls,SUP07,21811,PUR32094
2023-05-21,M05,receipt,44,Rolls,SUP02,22565,PUR34582
2023-08-04,M03,issue,20,rolls,,21801,
2023-01-05,M04,receipt,5,roll,SUP08,24800,PUR76142
2023-04-04,M10,issue,256,kgs,,22728,
2023-04-23,M13,receipt,4,roll,SUP07,24998,PUR63634
2023-05-27,M07,issue,432,kgs,,25256,
2023-05-06,M11,receipt,99,kilograms,SUP05,24632,PUR40091
2023-10-02,M03,issue,36,rolls,,22211,
2023-02-12,M07,issue,91,Kg,,24002,
2023-08-16,M08,issue,221,kgs,,23479,
2023-07-19,M05,issue,45,Rolls,,24980,
2023-06-22,M01,return,45,nos,,22403,
2023-05-20,M01,receipt,40,nos,SUP08,22864,PUR55602
2023-09-01,M01,issue,27,pcs,,24400,
2023-07-06,M03,issue,34,nos,,24545,
2023-03-03,M10,receipt,340,kgs,SUP05,22891,PUR84577
2023-10-13,M07,receipt,499,kg,SUP03,23690,PUR81328
2023-08-19,M02,issue,32,rolls,,23519,
2023-03-20,M07,receipt,188,kg,SUP03,22999,PUR77055
2023-01-11,M09,issue,97,KG,,24810,
2023-08-31,M07,issue,482,kg,,25377,
2023-02-11,M05,receipt,26,Rolls,SUP02,22879,PUR98502
2023-04-03,M08,issue,12,kgs,,22013,
2023-09-01,M09,issue,151,kilograms,,24986,
2023-08-23,M02,receipt,47,rolls,SUP09,24505,PUR18128
2023-01-05,M02,issue,24,nos,,23214,
2023-10-17,M01,issue,31,roll,,24734,
2023-06-12,M06,writeoff,204,KG,,24181,
2023-05-11,M07,issue,177,kg,,24952,
2023-11-01,M06,receipt,45,kilograms,SUP03,23861,PUR70089
2023-05-24,M14,receipt,41,roll,SUP07,21444,PUR44825
2023-09-25,M11,writeoff,370,kilograms,,22067,
2023-01-16,M13,receipt,46,roll,SUP07,21728,PUR87668
2023-04-16,M06,issue,162,kilograms,,24635,
2023-04-24,M05,receipt,42,Rolls,SUP02,22531,PUR74677
2023-05-13,M14,receipt,22,rolls,SUP07,21480,PUR63942
2023-09-08,M14,receipt,37,roll,SUP07,22888,PUR21146
2023-05-21,M11,issue,365,KG,,24446,
2023-04-05,M10,return,336,kg,,23096,
2023-01-27,M08,issue,319,KG,,25579,
2023-04-29,M14,receipt,30,Rolls,SUP07,23963,PUR67848
2023-02-03,M12,receipt,378,Kg,SUP06,24040,PUR22464
2023-05-27,M14,issue,34,nos,,21390,
2023-10-31,M07,writeoff,359,kgs,,22836,
2023-10-03,M06,issue,101,kgs,,21484,
2023-10-22,M08,issue,78,Kg,,25446,
2023-01-06,M02,issue,7,rolls,,24167,
2023-10-17,M09,receipt,246,Kg,SUP05,23937,PUR69022
2023-02-02,M09,issue,452,kilograms,,24497,
2023-02-25,M11,issue,132,kgs,,24855,
2023-01-04,M07,issue,378,kilograms,,23055,
2023-08-05,M03,return,43,pcs,,23558,
2023-05-12,M07,issue,11,Kg,,24334,
2023-11-05,M13,return,38,pcs,,25473,
2023-08-19,M14,receipt,28,rolls,SUP07,21606,PUR22661
2023-11-17,M07,receipt,99,kgs,SUP03,21572,PUR37851
2023-09-21,M11,receipt,419,kg,SUP05,24458,PUR79505
2023-01-10,M02,issue,45,pcs,,23175,
2023-06-14,M03,writeoff,48,Rolls,,22142,
2023-08-05,M08,issue,28,kilograms,,23438,
2023-04-12,M09,receipt,392,kilograms,SUP05,22141,PUR79495
2023-05-12,M11,issue,255,kilograms,,22623,
2023-08-22,M05,issue,30,rolls,,24410,
2023-06-24,M12,receipt,185,kgs,SUP06,24085,PUR87232
2023-05-27,M05,issue,5,Rolls,,23398,
2023-10-08,M03,issue,24,Rolls,,24200,
2023-03-09,M09,issue,293,kilograms,,21632,
2023-08-03,M06,issue,283,KG,,21672,
2023-11-30,M14,issue,48,Rolls,,23874,
2023-07-12,M08,receipt,408,kgs,SUP04,25073,PUR19233
2023-01-26,M14,issue,9,rolls,,23203,
2023-05-20,M04,receipt,11,pcs,SUP08,21349,PUR92424
2023-01-12,M04,return,14,pcs,,23939,
2023-09-30,M08,return,451,kilograms,,21647,
2023-09-11,M06,return,329,kgs,,25251,
2023-06-13,M10,receipt,322,kg,SUP05,24175,PUR57035
2023-06-08,M03,receipt,19,roll,SUP01,24433,PUR60112
2023-11-10,M05,receipt,30,nos,SUP02,23672,PUR87249
2023-01-30,M14,writeoff,10,Rolls,,24104,
2023-09-27,M04,return,36,roll,,21567,
2023-01-08,M10,issue,14,kg,,21018,
2023-11-27,M13,issue,47,pcs,,24391,
2023-04-17,M07,receipt,147,Kg,SUP03,21719,PUR32941
2023-10-13,M01,return,39,pcs,,21862,
2023-10-30,M07,receipt,171,Kg,SUP03,22068,PUR59261
2023-05-13,M07,issue,239,KG,,24900,
2023-02-07,M12,receipt,497,Kg,SUP06,25056,PUR80207
2023-09-12,M10,receipt,109,kg,SUP05,24080,PUR28385
2023-03-05,M14,issue,33,nos,,23259,
2023-04-16,M03,receipt,18,rolls,SUP09,21923,PUR89405
2023-07-19,M05,receipt,43,pcs,SUP02,25659,PUR28442
2023-04-04,M06,receipt,35,kgs,SUP03,22492,PUR89979
2023-03-11,M14,issue,44,roll,,21740,
2023-09-28,M13,receipt,15,rolls,SUP07,23945,PUR84401
2023-01-01,M09,receipt,185,KG,SUP05,23700,PUR58130
2023-06-07,M03,issue,19,pcs,,22472,
2023-03-17,M13,receipt,20,roll,SUP07,23927,PUR73310
2023-04-01,M09,receipt,272,kgs,SUP05,22523,PUR51451
2023-01-08,M14,issue,45,roll,,21675,
2023-01-05,M09,issue,467,Kg,,22265,
2023-06-04,M04,receipt,18,Rolls,SUP08,22810,PUR57164
2023-04-27,M03,issue,19,pcs,,22956,
2023-05-08,M01,writeoff,7,Rolls,,23517,
2023-05-31,M13,receipt,32,Rolls,SUP07,23742,PUR93654
2023-06-14,M07,receipt,163,kilograms,SUP03,24594,PUR79770
2023-10-03,M14,receipt,12,roll,SUP07,21491,PUR89143
2023-11-16,M06,receipt,254,Kg,SUP03,24835,PUR74666
2023-03-30,M07,issue,154,Kg,,21585,
2023-02-24,M14,writeoff,13,roll,,21861,
2023-05-19,M13,issue,33,pcs,,21566,
2023-03-26,M04,return,32,rolls,,24372,
2023-08-13,M09,receipt,169,kilograms,SUP05,22274,PUR55999
2023-07-07,M14,receipt,36,nos,SUP07,24152,PUR82974
2023-01-27,M07,return,138,kgs,,23566,
2023-10-18,M06,receipt,202,kilograms,SUP03,23219,PUR53732
2023-10-05,M05,issue,37,Rolls,,22585,
2023-04-05,M05,receipt,45,rolls,SUP02,24067,PUR71276
2023-07-07,M03,receipt,49,roll,SUP09,21215,PUR76340
2023-06-08,M10,issue,185,KG,,22950,
2023-04-28,M07,issue,160,kgs,,21800,
2023-02-23,M12,issue,496,KG,,21532,
2023-03-01,M04,receipt,26,rolls,SUP02,23037,PUR67935
2023-11-06,M05,return,28,nos,,25464,
2023-11-29,M03,receipt,3,Rolls,SUP01,21377,PUR53523
2023-06-06,M05,receipt,16,Rolls,SUP02,24063,PUR94144
2023-08-16,M05,writeoff,35,roll,,22997,
2023-05-24,M14,issue,9,rolls,,23754,
2023-10-06,M08,receipt,204,kg,SUP04,24226,PUR12791
2023-03-26,M10,receipt,182,kgs,SUP05,21025,PUR82941
2023-11-28,M10,issue,86,Kg,,24142,
2023-05-13,M14,issue,44,roll,,23812,
2023-05-09,M13,issue,20,Rolls,,23205,
2023-09-03,M10,issue,29,kg,,22987,
2023-11-09,M14,receipt,18,nos,SUP07,24403,PUR31982
2023-07-06,M05,receipt,35,nos,SUP02,24085,PUR88104
2023-03-13,M02,issue,5,pcs,,23349,
2023-05-17,M08,receipt,229,KG,SUP04,24144,PUR25096
2023-02-15,M02,receipt,44,nos,SUP01,21487,PUR43278
2023-01-09,M11,issue,276,KG,,21780,
2023-05-01,M10,issue,263,kg,,21046,
2023-02-16,M09,writeoff,38,kilograms,,22003,
2023-02-08,M07,receipt,373,KG,SUP03,22463,PUR89511
2023-10-20,M03,issue,15,rolls,,23549,
2023-09-10,M03,receipt,31,rolls,SUP01,24136,PUR77113
2023-07-14,M06,issue,68,kgs,,22457,
2023-11-16,M09,return,44,kilograms,,22551,
2023-01-17,M12,issue,25,kg,,23953,
2023-07-05,M08,receipt,273,Kg,SUP04,22420,PUR13181
2023-02-13,M07,issue,272,KG,,24723,
2023-02-27,M09,receipt,396,kgs,SUP05,23478,PUR14745
2023-07-12,M05,receipt,48,Rolls,SUP02,23580,PUR13036
2023-09-14,M09,receipt,327,KG,SUP05,21083,PUR22851
2023-01-05,M02,receipt,4,pcs,SUP01,23308,PUR62979
2023-08-10,M07,return,467,Kg,,24349,
2023-10-13,M11,issue,217,Kg,,25361,
2023-06-22,M03,issue,13,roll,,22779,
2023-01-27,M13,writeoff,3,pcs,,22641,
2023-09-17,M03,receipt,26,roll,SUP09,21952,PUR22381
2023-11-12,M04,return,11,nos,,23101,
2023-07-01,M06,receipt,435,kilograms,SUP03,21662,PUR40127
2023-03-16,M01,return,50,Rolls,,24710,
2023-06-28,M12,return,438,kilograms,,23514,
2023-03-21,M10,return,149,kgs,,23765,
2023-08-05,M13,issue,43,Rolls,,21973,
2023-09-01,M07,receipt,172,kilograms,SUP03,22830,PUR68504
2023-06-18,M14,issue,31,pcs,,23393,
2023-07-18,M10,issue,453,KG,,23095,
2023-07-19,M01,issue,3,roll,,24613,
2023-09-18,M09,issue,303,Kg,,22570,
2023-01-20,M11,receipt,148,kgs,SUP05,25197,PUR88255
2023-10-27,M14,receipt,15,nos,SUP07,21508,PUR93728
2023-08-31,M02,receipt,34,pcs,SUP01,23023,PUR35000
2023-08-12,M06,issue,414,kg,,23664,
2023-02-01,M06,receipt,455,Kg,SUP03,24095,PUR53750
2023-06-03,M06,receipt,306,kgs,SUP03,23987,PUR30382
2023-06-21,M03,issue,22,nos,,21550,
2023-10-27,M09,issue,194,kg,,23267,
2023-10-19,M12,receipt,405,kg,SUP06,21629,PUR17968
2023-02-25,M05,issue,39,rolls,,23791,
2023-03-29,M10,receipt,111,kilograms,SUP05,23392,PUR30853
2023-01-17,M06,receipt,18,Kg,SUP03,24404,PUR42571
2023-03-31,M14,issue,3,nos,,23404,
2023-09-18,M14,receipt,35,Rolls,SUP07,22937,PUR36471
2023-07-26,M09,receipt,216,Kg,SUP05,22775,PUR48869
2023-03-12,M11,receipt,76,kg,SUP05,24596,PUR38489
2023-11-07,M13,receipt,34,roll,SUP07,21707,PUR11572
2023-10-09,M11,return,434,kilograms,,22131,
2023-07-02,M07,receipt,353,kilograms,SUP03,24247,PUR18195
2023-11-30,M07,issue,52,kg,,23154,
2023-04-11,M14,writeoff,48,pcs,,23670,
2023-08-26,M04,issue,48,Rolls,,22023,
2023-09-17,M01,return,33,nos,,23379,
2023-09-10,M04,receipt,45,nos,SUP08,21305,PUR34495
2023-12-01,M06,receipt,300,kg,SUP03,23741,PUR32858
2023-01-14,M10,issue,450,kgs,,23099,
2023-06-01,M06,issue,317,Kg,,23353,
2023-02-28,M05,receipt,21,roll,SUP02,22320,PUR38622
2023-07-11,M07,issue,187,kilograms,,24657,
2023-05-30,M05,return,38,roll,,22614,
2023-02-24,M01,issue,19,Rolls,,24441,
2023-03-30,M09,issue,225,Kg,,21950,
2023-05-02,M04,receipt,33,Rolls,SUP02,21334,PUR82401
2023-04-19,M11,receipt,128,Kg,SUP05,24443,PUR26116
2023-08-14,M02,issue,30,rolls,,23157,
2023-09-08,M05,issue,36,roll,,23457,
2023-10-12,M11,issue,252,Kg,,25717,
2023-02-18,M05,issue,27,rolls,,23032,
2023-07-24,M08,receipt,39,kg,SUP04,22989,PUR65850
2023-09-08,M14,issue,46,roll,,21906,
2023-10-27,M04,receipt,35,pcs,SUP02,24131,PUR90977
2023-01-25,M01,receipt,50,roll,SUP01,21823,PUR22693
2023-10-21,M06,receipt,291,kilograms,SUP03,25069,PUR10792
2023-10-01,M05,issue,22,rolls,,24358,
2023-07-13,M04,writeoff,33,pcs,,24151,
2023-01-24,M12,receipt,353,kg,SUP06,21530,PUR10983
2023-07-16,M07,issue,271,kgs,,24625,
2023-05-07,M02,receipt,47,roll,SUP09,23894,PUR98350
2023-02-06,M07,return,300,kg,,24552,
2023-03-29,M08,receipt,267,kg,SUP04,22632,PUR63365
2023-08-27,M01,receipt,24,roll,SUP01,24163,PUR55304
2023-08-19,M02,receipt,28,pcs,SUP09,21806,PUR80182
2023-08-25,M05,receipt,49,Rolls,SUP02,25515,PUR69281
2023-01-23,M10,issue,174,KG,,24429,
2023-10-14,M06,return,31,kilograms,,23968,
2023-03-25,M06,issue,180,Kg,,23363,
2023-09-03,M06,receipt,399,Kg,SUP03,23570,PUR61453
2023-01-23,M10,issue,103,Kg,,21345,
2023-06-05,M13,issue,22,roll,,24262,
2023-03-29,M09,receipt,375,KG,SUP05,24920,PUR14440
2023-05-18,M12,return,84,kg,,25018,
2023-02-27,M05,writeoff,31,pcs,,24235,
2023-06-16,M09,receipt,485,kilograms,SUP05,24481,PUR78720
2023-07-19,M12,receipt,464,kilograms,SUP06,22866,PUR99728
2023-10-22,M02,issue,28,rolls,,23327,
2023-01-08,M07,receipt,196,kg,SUP03,24062,PUR23168
2023-11-22,M01,writeoff,35,rolls,,23922,
2023-03-18,M05,writeoff,41,roll,,22643,
2023-06-11,M07,issue,258,kg,,23896,
2023-03-11,M06,receipt,322,kg,SUP03,21747,PUR58031
2023-02-25,M10,issue,477,Kg,,22217,
2023-11-08,M03,receipt,22,nos,SUP01,24618,PUR68246
2023-08-04,M14,receipt,45,roll,SUP07,21282,PUR68239
2023-03-27,M03,issue,22,Rolls,,23874,
2023-07-09,M13,receipt,10,nos,SUP07,24468,PUR77400
2023-09-06,M06,receipt,82,kg,SUP03,21804,PUR71502
2023-01-27,M09,issue,280,Kg,,22671,
2023-11-12,M09,issue,242,kilograms,,24402,
2023-01-13,M13,receipt,19,pcs,SUP07,22085,PUR60513
2023-03-30,M12,receipt,243,kg,SUP06,23019,PUR69274
2023-09-09,M14,receipt,31,rolls,SUP07,22475,PUR14287
2023-07-15,M14,receipt,41,rolls,SUP07,22994,PUR80313
2023-05-24,M11,receipt,140,Kg,SUP05,23266,PUR96909
2023-09-04,M14,receipt,15,rolls,SUP07,21378,PUR61187
2023-09-06,M12,receipt,426,KG,SUP06,22089,PUR24002
2023-05-10,M06,receipt,451,KG,SUP03,24240,PUR24959
2023-05-05,M04,return,36,roll,,23051,
2023-03-08,M05,issue,18,nos,,25024,
2023-04-21,M10,return,84,Kg,,21845,
2023-04-27,M12,issue,278,kilograms,,24654,
2023-01-13,M05,issue,44,roll,,24178,
2023-06-06,M09,issue,281,Kg,,23106,
2023-04-02,M01,issue,28,nos,,21801,
2023-11-19,M08,writeoff,210,kilograms,,22327,
2023-03-22,M09,receipt,24,Kg,SUP05,23659,PUR27959
2023-02-05,M05,receipt,23,roll,SUP02,22631,PUR43387
2023-01-04,M04,writeoff,18,rolls,,23775,
2023-09-25,M01,issue,27,pcs,,24604,
2023-09-16,M12,receipt,235,Kg,SUP06,22400,PUR21437
2023-07-13,M09,issue,139,kg,,21145,
2023-06-17,M14,receipt,42,roll,SUP07,22205,PUR63047
2023-06-22,M14,issue,12,Rolls,,22588,
2023-10-30,M09,receipt,438,kgs,SUP05,22271,PUR91732
2023-02-07,M08,issue,223,kg,,24173,
2023-04-18,M12,receipt,248,Kg,SUP06,22941,PUR87071
2023-10-12,M14,issue,41,Rolls,,22190,
2023-11-20,M02,issue,4,nos,,23059,
2023-07-01,M11,issue,444,kgs,,22624,
2023-02-23,M01,issue,11,rolls,,22192,
2023-03-16,M12,receipt,209,kilograms,SUP06,22492,PUR97916
2023-04-30,M04,receipt,20,Rolls,SUP08,21392,PUR99634
2023-01-05,M03,receipt,3,roll,SUP09,21703,PUR57744
2023-07-17,M08,receipt,429,kgs,SUP04,24678,PUR28869
2023-04-15,M13,issue,9,rolls,,24420,
2023-04-28,M05,issue,26,Rolls,,23297,
2023-04-26,M04,issue,29,pcs,,23284,
2023-08-13,M06,issue,102,Kg,,22321,
2023-05-15,M04,issue,40,pcs,,23796,
2023-07-14,M03,issue,46,nos,,22002,
2023-05-03,M01,issue,41,Rolls,,24003,
2023-08-09,M05,issue,45,roll,,24191,
2023-04-23,M02,receipt,32,Rolls,SUP01,22654,PUR92894
2023-09-22,M10,issue,480,Kg,,20930,
2023-04-20,M05,receipt,50,nos,SUP02,22105,PUR75928
2023-04-08,M06,issue,435,kg,,24361,
2023-05-12,M04,return,46,Rolls,,24875,
2023-02-08,M07,issue,194,KG,,24210,
2023-11-19,M09,return,292,kilograms,,22177,
2023-08-27,M06,receipt,22,Kg,SUP03,25232,PUR92533
2023-06-29,M10,receipt,329,kilograms,SUP05,22845,PUR18074
2023-10-02,M02,issue,37,rolls,,22299,
2023-03-29,M14,issue,22,pcs,,24929,
2023-04-28,M09,return,283,kg,,21696,
2023-10-22,M02,issue,44,rolls,,21093,
2023-09-10,M09,return,436,kilograms,,23322,
2023-09-13,M01,receipt,22,roll,SUP01,22518,PUR46026
2023-05-03,M08,receipt,95,kgs,SUP04,24644,PUR17969
2023-01-20,M01,receipt,14,nos,SUP08,21792,PUR92349
2023-03-21,M02,issue,10,Rolls,,22774,
2023-03-20,M13,issue,31,rolls,,23814,
2023-08-28,M11,issue,490,kgs,,22054,
2023-07-02,M14,issue,43,rolls,,21453,
2023-04-29,M12,receipt,191,KG,SUP06,23981,PUR21875
2023-10-07,M03,issue,4,Rolls,,22739,
2023-04-10,M04,issue,19,Rolls,,22865,
2023-05-09,M03,issue,17,Rolls,,20703,
2023-02-23,M14,issue,18,nos,,24445,
2023-02-21,M03,issue,45,roll,,21732,
2023-04-13,M08,issue,463,KG,,25156,
2023-01-21,M04,issue,28,nos,,21760,
2023-09-22,M12,writeoff,359,kg,,24666,
2023-10-24,M13,writeoff,27,roll,,21624,
2023-06-08,M06,issue,15,Kg,,23632,
2023-08-15,M11,issue,19,kg,,21907,
2023-09-11,M03,issue,39,pcs,,22855,
2023-09-04,M07,return,289,kgs,,21869,
2023-11-14,M02,issue,9,rolls,,24845,
2023-10-05,M05,receipt,48,Rolls,SUP02,23974,PUR59717
2023-07-22,M06,issue,476,kgs,,25316,
2023-08-17,M07,issue,375,KG,,23599,
2023-07-01,M08,issue,335,kgs,,22507,
2023-10-13,M02,receipt,44,Rolls,SUP01,23965,PUR36000
2023-05-08,M02,receipt,25,pcs,SUP01,24022,PUR68864
2023-09-07,M10,issue,216,Kg,,23626,
2023-03-26,M03,issue,21,Rolls,,21765,
2023-11-29,M05,issue,40,Rolls,,23536,
2023-11-12,M14,receipt,25,Rolls,SUP07,22812,PUR88755
2023-10-19,M08,issue,110,kgs,,25583,
2023-05-28,M04,issue,21,rolls,,24215,
2023-05-13,M12,receipt,311,Kg,SUP06,22858,PUR87042
2023-06-09,M05,receipt,7,nos,SUP02,25537,PUR75168
2023-10-21,M06,receipt,401,Kg,SUP03,23423,PUR93650
2023-10-15,M07,issue,415,KG,,24362,
2023-09-17,M01,receipt,39,pcs,SUP01,23930,PUR82125
2023-01-27,M02,issue,48,nos,,22131,
2023-04-21,M01,receipt,42,roll,SUP01,22421,PUR66048
2023-11-26,M13,issue,35,rolls,,22991,
2023-06-24,M12,return,56,Kg,,22311,
2023-07-07,M13,receipt,9,nos,SUP07,24166,PUR83583
2023-01-18,M02,issue,40,roll,,24371,
2023-03-13,M07,issue,239,kgs,,21704,
2023-08-23,M07,receipt,386,kilograms,SUP03,24651,PUR88137
2023-04-23,M08,issue,165,kg,,23867,
2023-09-08,M02,issue,24,pcs,,24562,
2023-06-16,M14,issue,45,rolls,,21761,
2023-06-22,M14,issue,21,rolls,,22981,
2023-04-03,M03,receipt,42,roll,SUP01,23426,PUR91545
2023-04-20,M13,issue,10,nos,,23318,
2023-07-19,M04,receipt,36,Rolls,SUP08,22429,PUR88786
2023-04-19,M01,issue,10,nos,,22265,
2023-07-09,M07,receipt,277,Kg,SUP03,25149,PUR86928
2023-01-28,M14,return,42,rolls,,21570,
2023-08-31,M08,issue,471,kilograms,,22134,
2023-02-24,M11,issue,225,kgs,,22875,
2023-10-29,M04,receipt,28,pcs,SUP08,21229,PUR71380
2023-08-26,M06,issue,20,Kg,,23301,
2023-03-31,M13,receipt,29,pcs,SUP07,24240,PUR56423
2023-09-01,M09,receipt,134,kg,SUP05,21616,PUR77344
2023-03-19,M08,issue,458,kilograms,,23996,
2023-07-22,M01,issue,20,nos,,21130,
2023-03-15,M14,receipt,20,pcs,SUP07,23848,PUR15134
2023-05-19,M06,issue,114,kilograms,,23651,
2023-04-08,M02,receipt,2,rolls,SUP09,23221,PUR52436
2023-10-07,M11,return,305,kgs,,23771,
2023-02-19,M13,issue,31,roll,,22584,
2023-05-16,M03,receipt,10,Rolls,SUP09,20971,PUR89564
2023-11-24,M07,issue,84,kilograms,,23701,
2023-04-19,M03,receipt,41,rolls,SUP09,24245,PUR42660
2023-05-03,M12,receipt,490,kgs,SUP06,21216,PUR37575
2023-08-03,M05,receipt,22,nos,SUP02,24080,PUR95227
2023-11-24,M10,receipt,373,kg,SUP05,23360,PUR43650
2023-08-14,M10,receipt,239,Kg,SUP05,23873,PUR74472
2023-07-11,M01,receipt,13,roll,SUP01,23868,PUR59875
2023-06-28,M07,receipt,159,kg,SUP03,25075,PUR49043
2023-05-29,M14,issue,28,nos,,24104,
2023-11-21,M14,receipt,29,rolls,SUP07,24430,PUR21681
2023-01-29,M07,issue,410,KG,,22530,
2023-10-21,M09,writeoff,417,kilograms,,24836,
2023-04-19,M14,return,3,Rolls,,21653,
2023-07-02,M12,receipt,182,kgs,SUP06,21764,PUR63512
2023-06-01,M03,issue,15,pcs,,21144,
2023-03-30,M06,return,301,KG,,22213,
2023-02-26,M01,return,32,rolls,,23306,
2023-07-05,M07,receipt,447,kg,SUP03,22604,PUR17882
2023-07-02,M12,return,329,Kg,,23751,
2023-05-29,M02,issue,28,pcs,,22702,
2023-01-30,M09,return,183,kg,,24772,
2023-05-17,M07,issue,246,KG,,23270,
2023-06-07,M01,receipt,33,Rolls,SUP01,23277,PUR11890
2023-06-01,M12,issue,113,kgs,,22392,
2023-02-16,M09,issue,473,kg,,21270,
2023-11-04,M02,receipt,11,pcs,SUP09,21153,PUR72750
2023-09-08,M01,issue,47,nos,,24791,
2023-08-29,M03,writeoff,13,roll,,21558,
2023-06-19,M04,receipt,24,nos,SUP02,22944,PUR29973
2023-01-15,M10,issue,86,kg,,23612,
2023-10-01,M09,receipt,185,Kg,SUP05,21813,PUR86276
2023-04-29,M14,writeoff,33,Rolls,,23641,
2023-04-03,M05,receipt,38,nos,SUP02,25365,PUR16471
2023-04-04,M08,writeoff,329,kgs,,21663,
2023-04-16,M09,receipt,283,KG,SUP05,23652,PUR59285
2023-07-02,M10,receipt,239,kg,SUP05,22910,PUR77339
2023-06-26,M09,issue,296,Kg,,23544,
2023-11-19,M10,receipt,441,KG,SUP05,21956,PUR62184
2023-06-26,M12,issue,81,KG,,23215,
2023-06-25,M10,receipt,377,KG,SUP05,21627,PUR83555
2023-02-04,M09,issue,93,kg,,24737,
2023-11-30,M06,issue,279,kilograms,,22016,
2023-08-13,M10,receipt,393,kgs,SUP05,24509,PUR21706
2023-10-21,M05,issue,40,pcs,,23503,
2023-11-21,M14,receipt,9,Rolls,SUP07,23039,PUR54191
2023-06-18,M05,return,23,roll,,25546,
2023-10-06,M01,writeoff,49,Rolls,,21922,
2023-04-17,M09,issue,419,kgs,,21577,
2023-06-16,M09,receipt,154,Kg,SUP05,22329,PUR73250
2023-09-30,M10,receipt,256,kilograms,SUP05,20639,PUR62904
2023-09-28,M09,receipt,83,kg,SUP05,23768,PUR23144
2023-10-14,M12,receipt,180,kilograms,SUP06,21983,PUR88905
2023-03-25,M11,return,199,kilograms,,23550,
2023-07-17,M11,receipt,433,Kg,SUP05,21829,PUR96538
2023-07-21,M11,issue,40,KG,,25247,
2023-01-19,M09,issue,131,kg,,23885,
2023-01-13,M09,writeoff,149,kgs,,24758,
2023-11-30,M02,issue,1,rolls,,24278,
2023-04-25,M10,issue,81,kg,,22769,
2023-11-17,M01,issue,39,Rolls,,23747,
2023-06-05,M13,receipt,49,roll,SUP07,23396,PUR60093
2023-04-01,M13,issue,40,nos,,23131,
2023-07-17,M05,issue,35,Rolls,,23482,
2023-09-19,M04,receipt,15,nos,SUP08,22141,PUR57734
2023-08-30,M06,receipt,222,kg,SUP03,25009,PUR92829
2023-07-07,M08,receipt,12,Kg,SUP04,23430,PUR32095
2023-11-13,M10,return,403,kilograms,,24419,
2023-02-25,M08,receipt,261,kg,SUP04,24536,PUR28835
2023-09-14,M02,return,31,pcs,,21884,
2023-01-21,M02,issue,48,Rolls,,21947,
2023-04-18,M02,issue,11,roll,,23716,
2023-04-03,M12,issue,27,KG,,23356,
2023-04-05,M11,receipt,474,kgs,SUP05,25130,PUR89485
2023-02-10,M10,issue,36,kilograms,,24496,
2023-02-19,M01,receipt,9,rolls,SUP08,22949,PUR17089
2023-09-11,M13,issue,15,Rolls,,22613,
2023-09-13,M12,issue,333,kgs,,24878,
2023-10-21,M12,receipt,93,Kg,SUP06,24218,PUR82060
2023-10-29,M14,receipt,35,rolls,SUP07,24825,PUR62890
2023-02-13,M14,return,17,roll,,21750,
2023-10-26,M04,receipt,38,rolls,SUP02,22802,PUR46677
2023-02-06,M10,return,290,kilograms,,23273,
2023-01-02,M02,receipt,8,rolls,SUP09,24848,PUR89310
2023-08-27,M02,return,1,nos,,24121,
2023-05-19,M08,issue,496,KG,,24198,
2023-08-31,M11,writeoff,478,kilograms,,25272,
2023-08-27,M03,issue,36,Rolls,,23902,
2023-07-05,M10,issue,14,Kg,,22059,
2023-06-08,M07,receipt,18,KG,SUP03,21926,PUR45186
2023-03-21,M07,issue,392,kilograms,,25077,
2023-07-09,M06,receipt,370,KG,SUP03,22725,PUR98906
2023-05-27,M10,issue,365,KG,,20825,
2023-10-17,M13,receipt,19,rolls,SUP07,22174,PUR79740
2023-04-30,M12,receipt,336,KG,SUP06,23543,PUR34596
2023-09-02,M12,return,29,kilograms,,23051,
2023-05-21,M08,issue,65,Kg,,25381,
2023-04-24,M05,receipt,12,Rolls,SUP02,23787,PUR52047
2023-01-13,M13,receipt,1,roll,SUP07,23336,PUR59065
2023-03-19,M09,receipt,260,Kg,SUP05,24989,PUR45739
2023-07-10,M13,receipt,33,pcs,SUP07,23470,PUR44713
2023-01-23,M01,receipt,37,nos,SUP08,22592,PUR67188
2023-07-29,M10,issue,151,Kg,,23337,
2023-08-20,M03,receipt,6,rolls,SUP09,23813,PUR19118
2023-07-07,M06,return,386,kg,,21513,
2023-02-26,M13,issue,32,nos,,25414,
2023-09-21,M06,receipt,52,kgs,SUP03,23990,PUR41141
2023-11-26,M14,issue,29,pcs,,22679,
2023-11-10,M07,issue,465,kg,,23773,
2023-11-11,M02,issue,16,nos,,24067,
2023-03-23,M03,issue,13,roll,,22456,
2023-01-19,M09,issue,41,kgs,,21548,
2023-03-05,M11,receipt,393,kgs,SUP05,24038,PUR79103
2023-05-08,M01,return,15,Rolls,,21254,
2023-06-22,M07,issue,215,kilograms,,22424,
2023-09-10,M13,receipt,21,rolls,SUP07,23795,PUR38195
2023-02-18,M01,receipt,27,roll,SUP01,21017,PUR14764
2023-09-21,M10,receipt,95,kgs,SUP05,21707,PUR18262
2023-02-10,M13,issue,37,Rolls,,23523,
2023-04-19,M12,issue,423,kg,,21342,
2023-10-23,M06,return,398,kgs,,23520,
2023-08-08,M02,receipt,45,pcs,SUP01,24474,PUR11236
